ID_SA,NAME_SA,COUNTRY_SA,THEME_SA,CLASSIFICATION_SA,imageUrl
275,劉春杏,高雄市,手工葫蘆夜燈雕刻,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/70d96c67-efac-430d-a662-feee05c3f2b3/ef74d4205bb965fcb47bd91af2cb6d69.JPG
276,張薰方,高雄市,藝術寶石手工皂,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/31292899-86c4-48a5-9744-441935fc2055/4bb1ec9ec1bc9c3feb1c29dce6c951ba.JPG
277,沈嘉文,高雄市,原木複合材質創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/0582d413-930c-4da9-ba89-853ded988e8f/d5ca306f15d9ea0a5c9f4f5564a9b2a7.JPG
278,許清華,高雄市,篆刻種子木工藝,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/bdd28a20-73b4-441c-8adc-dafef8934167/75cbdebbbbeb2e6993e1e85f14fef422.jpg
279,張宜芬,高雄市,多肉植物創意組盆,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/3a6c0e10-d018-4c6e-ad66-82e2939dab64/82cf15d61acdd59fbdc6145344561194.JPG
280,黃森濤,高雄市,童玩、打包帶創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/eae172ef-c016-4c59-8cda-a75a5c9cb8ab/cf6004138c56d338c11d7e4d9aecbdc4.JPG
281,陳宇宏,高雄市,樹果創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/84663677-4c9d-4350-bd8d-43d98422ed9d/b665ab0cccbfdcef930a0e3a39f770d3.JPG
282,吳啟瑜,高雄市,台灣檜木創作,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/de5ba599-4ff0-486c-9ce3-b25440567c4e/20d7868ac09cb72fca135dd3b09f93ba.JPG
283,梁彩玲,高雄市,花藝香氛創作設計,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/9f0300a4-4c97-4265-a009-72d40e32f14b/fe81dc879ddf82776829855907cafd56.JPG
284,戴邑妃,高雄市,羊毛氈,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/334b4f70-b653-4fb0-93fd-b4fe4bf415da/f384f2631d2c78b302eaeb5c7200cff9.JPG
285,王黃富美,高雄市,手作編織藝術,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/36fd7bf4-2e0c-43cc-a15e-ef50274f9bc4/3c3ccf0d32c6d2b5074605db06d0e580.JPG
286,蕭文綺vicky,高雄市,不凋花乾燥花手作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/b67eb0b8-136e-41df-84a3-933e220b4949/970ab6a9a696ff111769a249115a5be0.JPG
287,陳瑋嬣,高雄市,手作胸花及布包,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/763e1d11-f0e3-4549-8377-b822e0940414/77ab0f0e68b017260b7c3e743bc41694.JPG
288,陳慧芬,高雄市,布類創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/e0f9a19c-e8e8-4673-945c-19930ef44bfe/058e04ecd8a7bfe9fff6d18f6e28ddeb.JPG
289,羅張玉欄,高雄市,古典珠包,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/1785122c-a5a4-4855-9f5d-0dc7272a35f2/6b542cc901aab3ac0700ce65b51ee7d4.JPG
290,林慧蜂,高雄市,布類手創精緻商品,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/77004d24-cdb5-4864-bd95-4e8e1a1ec23c/81d9cbd609c39db7ac2413edee727f32.JPG
291,李羿嬅,高雄市,毛線編織,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/4b77fbad-3886-4595-b5dc-339892e799cf/4a66554962ce3fe0d48bda61eb3044f2.JPG
292,謝龍輝,高雄市,手作皮件,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/15ccc1a7-60ff-4009-ad8c-d9a48b1c581d/ed056a0e7add0659f5f949467af093e6.JPG
293,林宗勤,高雄市,手作創意皮件,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/cde125e2-6716-441a-a6b0-2789b2f89718/42b618ded2db9f49042f898406e16a0b.jpg
294,李庚錞,高雄市,剪紙藝術,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/1003306c-5e80-4faa-a848-2e8ad72d2458/0c81c5e0824fbd4e6c309c0dba5c0e69.JPG
295,曹嘉展,高雄市,隨身手作飾品手環,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-07-05/7cefa749-5210-4a9f-a00a-6fa2d8e1d636/e337c26e2adfff8edf6b5df81c7c1149.JPG
296,潘錫華,高雄市,木工童玩,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/88b989b9-6432-4dfc-bcd1-988df071f3db/ccc6ea79ab6e86c73c5f199e5f7806a8.JPG
297,藍雅各,高雄市,客製手作飾品,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/7a96ec15-13ad-4347-a3a4-bf43068762e0/907c414f8f868bf4ad96a9a8731ec8b0.JPG
298,韓馥鎂,高雄市,手工皂雕，繪畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/43c08420-19fd-4b02-b487-3341cece6aeb/e7d4062a3adc040ebf31b427a76c99b1.JPG
299,王若築,高雄市,纖維織品創作,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/4795edb8-ddf2-45a1-8803-52585967ae36/7e5deb885ba787912550b722f5a099ac.JPG
300,莊金玉,高雄市,人造花木材飾品,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2019-06-20/4c267731-031b-4daa-ac9f-4563280daf1e/ed2d6d936636bdafe089d8966f461a56.JPG
301,王言名,臺北市,吉他彈唱,表演藝術,
302,林家賢,臺北市,吉他彈唱,表演藝術,
303,魏嘉陞,臺北市,吉他彈唱、演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-12-14/cb660fdc-d035-4eeb-b309-577da20595fa/dac483e50cb1374faeddd7509dc470c1.jpg
304,鍾家閎,臺北市,軟骨功、倒立,表演藝術,
305,吳政澤,臺北市,馬戲、雜耍、互動,表演藝術,
306,蔡政龍,臺北市,大環Cyr Wheel,表演藝術,
307,李翰昇,臺北市,特技,表演藝術,
308,徐嘉陽,臺北市,演奏,表演藝術,
309,廖丁民,臺北市,魔術、氣球、雜耍,表演藝術,
310,苗海南,臺北市,魔術,表演藝術,
311,何念臻,臺中市,歌唱,表演藝術,
312,王小萍,臺中市,吉他彈唱,表演藝術,
313,王意如,臺中市,吉他彈唱,表演藝術,
314,吳宏彬,臺中市,吉他彈唱,表演藝術,
315,吳秉芸,臺中市,吉他彈唱,表演藝術,
316,李國安,臺中市,電子琴彈唱,表演藝術,
317,周容暄,臺中市,吉他彈唱,表演藝術,
318,林子閔,臺中市,吉他彈唱,表演藝術,
319,林書漢,臺中市,吉他彈唱,表演藝術,
320,林茜,臺中市,電子琴彈唱,表演藝術,
321,林常棣,臺中市,吉他彈唱,表演藝術,
322,林清安,臺中市,歌唱,表演藝術,
323,林聖傑,臺中市,吉他彈唱,表演藝術,
324,林緯翔,臺中市,吉他彈唱,表演藝術,
325,梁譽薰,臺中市,唱歌,表演藝術,
326,洪筱昀,臺中市,吉他彈唱,表演藝術,
327,倪孟紹,臺中市,電子琴彈唱,表演藝術,
328,張本昌,臺中市,鋼琴彈唱,表演藝術,
329,張志銘,臺中市,吉他彈唱,表演藝術,
330,張俊傑,臺中市,吉他彈唱,表演藝術,
331,泉州高甲戲曲班,彰化縣,嗩吶、三弦、椰仔弦、北管打擊樂器,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/e3a4cc70-960d-4461-98a6-045b3e59c168/399c524eef79ac5a3e7a5f1870114832.jpg
332,徐維縯,彰化縣,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/7522505f-3cf2-43d5-8492-577922190820/edebf788546c46324f6f668897df5d68.jpg
333,藝音樂團,彰化縣,薩克斯風、電子琴、電吉他、木吉他、歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/61e5bb58-963e-427e-9b57-55e391be27d1/ef19f95545034db6ae570d50632e20ef.jpg
334,大村快樂愛薩樂團,彰化縣,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/f5aaa7e9-7962-46c0-9878-cd79049b5504/cc603af42981f814b4fe0903cff8015e.jpg
335,陳虹君,彰化縣,電子琴彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/1582e28d-df6b-4ce6-b66c-7a0e77e9f647/8467b9e48d124db6f383bc3d129417a4.jpg
336,夢境15,彰化縣,吉他、木箱鼓、唱歌,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/f07f8c96-c9d2-4994-8ba9-d736d28d2d46/1bfe5dc46e98a77233fc7d5d2c97585a.jpg
337,打貓火舞團,彰化縣,團舞類舞火表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/2e863340-f1a3-4bb0-9bca-b5838450ec74/61e07037bcffb7243c19c26bef17451c.jpg
338,歌唱家樂團,彰化縣,鼓、薩克斯、小喇叭、歌手演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/756a19be-c2ed-4f8b-8c42-90bd7664f1a7/c2f871181ee6c974d54bc195f93d2eee.jpg
339,黃士融,彰化縣,花式扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/06c4499b-6242-49f9-a971-669eea4daa4a/505e5f1d6bf8f20bae8559eed2b655cf.jpg
340,福田三?演藝,彰化縣,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/fee4941c-8e47-4f51-a2c7-3bbe0e144fca/1795d16b834f076577ca54d205979e29.jpg
341,洪雅婷,彰化縣,琵琶,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/d6b86c43-ab4d-4cb4-ab5b-a0dd7e839a11/a75ab1a32dc752ad6500736a5d6a8bc7.jpg
342,兩隻蟹樂團,彰化縣,電子琴、吉他、烏克麗麗、電吉他,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/365f6e4e-2294-4aa5-b3cb-841a22387a5d/9687ac956fc832a9f7ebcfb2bbb97072.jpg
343,金愛唱二重唱,彰化縣,二重唱以電子琴伴奏方式演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/55cb5989-5566-4f57-b423-6bfe6991c7be/8e7896bedb47597131f5ad38a6df43b1.jpg
344,楊清富,彰化縣,歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/cb3fe598-ebf5-47ed-8580-fc73ab0204e1/08829a6652a73ce0bce96c8f763b5e93.jpg
345,百合長笛樂團,彰化縣,長笛,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/c9f9d476-7186-4ec0-8887-ee7ced06ef00/243385904b9cf70c8c8ac72d26165121.jpg
346,林修平,彰化縣,演奏（吉他）,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/b39b1633-b97a-4987-ba33-2736eff4b6ef/d74f28363388a0933aa165bec2b70971.jpg
347,寶貝二胡家族,彰化縣,二胡,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/e818e7ca-388a-4967-8877-6c080f9d33a1/34edb0197ba47333a5f450d79596e35b.jpg
348,謝懿柔,彰化縣,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/d9621555-4470-4d84-bd5e-245f80d14912/b58ef07bee734484c1bfe48337f1dd2e.jpg
349,蝦仁樂團,彰化縣,吉他,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/87b0b5a5-277a-45ff-a687-c4c585a9aa4f/19348f54e766ae970678a8d861a12baa.jpg
350,黃麗蘭,彰化縣,演奏（薩克斯風）,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/709fb44e-f6bd-4061-8350-d98914c0d758/bff4c29bc704859e59709421e66e0026.jpg
351,玩聲薩克斯風樂團,彰化縣,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/0a543df9-df8b-4e72-8307-3d528ff0c590/06d151af187f4ab5d75ebb6ae7f4e3f1.jpg
352,臻真二重唱,彰化縣,二重唱、直笛吹奏、帶動唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/454f3d05-a507-440d-9352-ab6713762a21/bd190ff697927db57bd7ed49dc343e70.jpg
353,大村寶貝愛薩樂團,彰化縣,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/75b1727e-74f9-4a5e-aa81-4e9ff444c3ab/06d151af187f4ab5d75ebb6ae7f4e3f1.jpg
354,洛津薩克斯風樂團,彰化縣,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/f29bcb54-941e-46f5-ba60-31202324922b/19851e3e1756d32498cc200cceb29782.jpg
355,I.A.M樂團,彰化縣,吉他、唱歌、鈴鼓、沙鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/ad423ff4-1656-419c-9b0d-00acf86570a5/c14f37584f9a8be1e26f8d9832acd75f.jpg
356,陳鴻裕,彰化縣,歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/b8be0ada-f598-46e8-9a67-05fad2c55ea8/29ebb4da20d26757df23ce5626e16f8c.jpg
357,Recover重新詮釋,彰化縣,吉他彈唱雙人組,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/6439fb47-9fa4-4e5c-9099-11f4b5fd414b/b3e6af822aeed7eb09c68515bf6c4067.jpg
358,楊秀月,彰化縣,薩克斯風吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/887ce075-3a20-4e7b-9be4-379bed9084e7/567c736d97f6c5620e49a397887c767d.jpg
359,GREEN地球樂團,彰化縣,電吉他、歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-08-04/d55de130-1c24-4ddc-afb0-6a57b0877aab/71d9b9a0b2f89c68a62431421757be0c.jpg
360,康進忠,彰化縣,薩克斯風吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-08-04/02d32bba-79db-4348-b841-c500deb0b7a6/6303406f1fdb1b74d1259c5c6f232c51.jpg
361,徐呈霖,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/e041e458-0e59-44c2-a85a-f544e3ab5aac/81ce030d9b10433e3bbb61888fa04a61.png
362,孫素琴,桃園市,葫蘆絲與古箏演奏,表演藝術,
363,謝仲哲,桃園市,薩克斯風演奏,表演藝術,
364,李進財,桃園市,薩克斯風演奏,表演藝術,
365,黃子宴,桃園市,薩克斯風演奏,表演藝術,
366,施薇均,桃園市,小提琴演奏,表演藝術,
367,黃洋義,桃園市,電吉他演奏,表演藝術,
368,曾進生,桃園市,薩克斯風演奏,表演藝術,
369,田梅桂,桃園市,薩克斯風演奏,表演藝術,
370,林毓禎,桃園市,薩克斯風演奏,表演藝術,
371,羅煥彧,桃園市,薩克斯風演奏,表演藝術,
372,余姿蓉,桃園市,古箏演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/89d8f18f-7cc1-4366-857b-07f7497f6efd/18b5e93157a8185566e0d617ae3639db.jpg
373,陳輝鐘,桃園市,陶笛演奏,表演藝術,
374,吳秀慧,桃園市,古箏及鋼琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/3c9eda94-f344-44a5-9a55-cfd452a3e02b/e5a89fb5c70ad57eb203c41e8ff8d876.jpg
375,謝智吉,桃園市,電子琴及電子吹管演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/7fca35a9-80aa-48d4-9ebd-c30d3878baeb/b2f4891a82bf14534ec667a2d8afc016.jpg
376,饒芳綺,桃園市,大提琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/e18c2ee9-3afa-46c2-901c-002ff8a04986/877a23134437fc1e8d89f5b8a5970dad.jpg
377,張坤林,桃園市,薩克斯風演奏,表演藝術,
378,卓超,桃園市,薩克斯風演奏,表演藝術,
379,王仕偉,桃園市,陶笛演奏,表演藝術,
380,吳秉榮,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/12164ac6-871e-457e-9d99-8fd6452a643a/3e4ff3e4a587c4830e985f0893230eb5.jpg
381,彭心晏,桃園市,直笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/3e14bbb5-7ffe-4b5a-bea2-dfc7480a5357/cea0e45e1b668e53ffa637aa2714a07b.JPG
382,彭國旻,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/c611a146-a946-4145-aeab-269a5c9b669a/846fbd728aa7a61622bd53cac07f6784.jpg
383,陳忠,桃園市,薩克斯風演奏,表演藝術,
384,曾秀娟,桃園市,陶笛演奏,表演藝術,
385,施宣如,桃園市,薩克斯風演奏,表演藝術,
386,卓佳寧,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/856c529c-7e01-4fae-8cb9-3afe609a535e/6775ea6e91fec5c78cb5fe9d7345e3d0.jpg
387,余福享,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/6ab42a53-c288-4f97-9af9-d97e8f707590/dcfdd3769a81f3d8593194ae939d4c5b.jpg
388,林育生,桃園市,吉他彈唱,表演藝術,
389,周天有,桃園市,薩克斯風演奏,表演藝術,
390,李訓哲,桃園市,薩克斯風演奏,表演藝術,
391,詹銘山,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/aff7d1fc-e1ba-4d9f-b3f7-09a085b6e7bf/48f82d61f1839355297c5c739c3194a0.jpg
392,謝長佑,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/15a6e998-4a5f-4583-8965-aa82e942164a/1e6dca1cd758c8274c3772f1392b0e2d.jpg
393,潘思維,桃園市,排笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/bedb108b-292a-4756-8d97-ddf3f15502c4/fe00519ee532ae1c927bfb6e6164c710.JPG
394,周進發,桃園市,古箏演奏,表演藝術,
395,林成添,桃園市,薩克斯風演奏,表演藝術,
396,黃亦君,桃園市,薩克斯風演奏,表演藝術,
397,張錫淵,桃園市,薩克斯風演奏,表演藝術,
398,詹文豪,桃園市,薩克斯風演奏,表演藝術,
399,古秀琴,桃園市,薩克斯風演奏,表演藝術,
400,葉明珠,桃園市,薩克斯風演奏,表演藝術,
401,鄭家珍,桃園市,薩克斯風演奏,表演藝術,
402,許宇鎮,桃園市,烏克麗麗演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/8ae8c6de-2d03-4eda-a88c-be815a9cc0a4/14402689d7b9e35077f24508653de26f.png
403,吳雪珠,桃園市,陶笛演奏,表演藝術,
404,張清華,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/22e41dbb-d6af-4ea3-910b-09358d52a7e0/cd080265464a0325dd578a2462e1d79b.jpg
405,陳冠瑋,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/f5020acd-281e-4ec3-a4cb-37d82405e099/b2bd17f9fff6bd34395f17d04a529c49.png
406,曾盛杰,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/1e03ed26-3f75-43b0-9516-cd049645fb07/d4da6b536858c5e748eb1f6dc880c04e.png
407,黃凱若,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/470676a6-eba6-4191-9771-3698e62d9e85/2e6babfa97ebf539f19da6772e2bd86a.png
408,劉佳弦,桃園市,烏克麗麗演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/1615c8bf-d237-4fda-98ed-8493c6b4b0da/aa2d136856e4feef87040cdb3835ab9f.jpg
409,陳耀輝,桃園市,薩克斯風演奏,表演藝術,
410,吳美燕,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/20915dea-2602-433e-98ac-9edcc93d55ab/bca2ca2981481b4eaafe9d7273c54393.jpg
411,簡國欽,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/7210607f-5e8d-4034-8463-8d983a1448c6/e4a0061d9e1e6dd26e9a2e229ce4ef7a.png
412,劉宜承,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/89a6c1ec-7744-49f5-bc12-85476aba2d37/d4f86aa9e5a2de1b78a9a6a89c8ec4f0.jpg
413,楊月香,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/99826d3f-1970-4591-90e9-1b8d03620538/eb20e5af829ffee1b8bab0515bdd7a0b.jpg
414,郭建宏,桃園市,特技雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/f0b5db55-a52e-473e-93bf-1d6dcd056037/731a6f8c0ec02caa2e22434a07a53b12.jpg
415,林士淳,桃園市,魔術表演,表演藝術,
416,鍾易錚,桃園市,互動式雜耍特技,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/01718591-7ed9-4b99-99b8-0866b1047881/b14e6f811456ca61331d62a25833319b.jpg
417,張孝行,桃園市,腹語互動表演,表演藝術,
418,黃立芃,桃園市,火焰舞蹈表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/aa78a323-eb06-4136-bec1-4abdf35a2752/bb25329e2f31d9c0d53ed3681f440171.jpg
419,施又仁,桃園市,氣球及魔術雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/12aa21ba-8b4d-4fa0-8194-b4603df8db26/c7a342cf781631f2946b924e77724e6a.jpg
420,呂佳玲,桃園市,花式扯鈴及雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/6852f252-70e4-4ef3-a242-e836df45a397/f8fd72bd3dadf55501009b65d45d4b5c.png
421,賴佾詳,桃園市,魔術及雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/b8b60844-2425-4f09-84b4-9be25b48f8ca/98d4b457272da447cdf5fc34fa844a8c.jpg
422,黃述淨,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/b86ee858-be3d-435d-966b-18c3660347f4/ddc947da36b2d730911491de6776dd12.jpg
423,張瑜庭,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/8f37324e-281b-46f3-8810-d4d05c6a1985/49420e7cee2e6f80176861d00f886f72.png
424,吳宛芝,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/e97c6a0b-bec2-42b0-915a-c7bc96d64421/0bf7882eff0a180a05224d594c3c3395.jpg
425,韋岳廷,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/cf2a2b88-b037-469f-a245-cc2ed9e18f66/3267bfff5cc4ac133b09f3e0b80921fc.jpg
426,楊麗華,桃園市,薩克斯風演奏,表演藝術,
427,顏若茵,桃園市,爵士鼓及木吉他演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/705149eb-796b-4a44-b04e-59e71801b67b/59a88ff0efe2ccc1ae2311c37f0dfa5b.png
428,何瑞章,桃園市,口琴樂器演奏,表演藝術,
429,潘禹婷,桃園市,爵士鼓演奏,表演藝術,
430,盧俊榮,桃園市,雜耍特技,表演藝術,
431,Unique優尼克薩斯風重奏團,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/21aa1ec9-e3c0-4526-94e3-b80c8d6b967d/80c8898c3ae6eb1d3fb7da21f1f83187.jpg
432,火舞雙兄弟,桃園市,火焰舞蹈,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/8d42b388-fc98-4065-af2f-0aaea2283bde/e82be1130131efb402039e55ade967c8.jpg
433,街頭搖滾少年團TAIWAN,桃園市,鍵盤與吉他彈唱,表演藝術,
434,Right.樂團,桃園市,樂團彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/3cecfcce-50c7-4238-9897-fe9d7cd422ab/d6d59b8298c0b8daf795b931542f94c8.png
435,快樂音符,桃園市,電子琴彈唱,表演藝術,
436,宅吉band,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/45d33380-5026-4411-8c80-fa3633f693aa/8a3b4bfaf190a223e122242d6daa300b.jpg
437,GCBand,桃園市,樂團演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/4fe2c5e9-9e9e-46e0-b8f1-b94fd430c16b/6effad7e6de51c8d7b688e88265a4882.jpg
438,僑泰樂團,桃園市,薩克斯風演奏,表演藝術,
439,輝陽重奏團,桃園市,薩克斯風演奏,表演藝術,
440,吾笛樂團,桃園市,陶笛演奏,表演藝術,
441,追夢雙小提琴,桃園市,雙小提琴重奏,表演藝術,
442,CC朕樂團,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-30/f8a4c5cc-3cdc-42fa-867f-8d5fbcae98ff/da73dbeec227b67e8157b437119cbebb.JPG
443,加菜高歌快舞二人組,桃園市,薩克斯風演奏,表演藝術,
444,大江屋薩克斯風樂團,桃園市,薩克斯風演奏,表演藝術,
